date,Staff_ID,Prod,Total,Count,Cat,Br_ID,Name,lat,long
2019-03-24,60,Cash Advance,40500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-08-07,60,Cash Advance,30500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-25,60,Cash Advance,27000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-08-17,60,Cash Advance,1500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-09-09,60,Cash Advance,2500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-09-07,60,Cash Advance,32500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-08-09,60,Security,33000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-08-13,60,Security,45000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-08-15,60,Security,16000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-08-31,60,Security,23000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-02-17,60,Security,30000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-05-04,60,Security,6500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-08-06,60,Security,30000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-01-06,60,Security,9000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-01-23,60,ELI,19000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-02-22,60,ELI,14000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-10-30,60,ELI,17500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-09-20,60,ELI,6000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-04-12,60,Balance Transfer,28500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-01-25,60,Balance Transfer,33500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-05-09,60,Balance Transfer,37000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-06-16,60,UT,23500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-06-29,292,Card Installment Loan,28500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-12,292,Card Installment Loan,22500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-08-23,292,Card Installment Loan,44500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-03-12,292,Revolving Loan,40000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-03-12,292,Revolving Loan,40000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-05-20,292,Revolving Loan,15000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-05-20,292,Revolving Loan,15000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-07-01,292,Revolving Loan,1000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-07-01,292,Revolving Loan,1000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-10,292,Revolving Loan,11000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-10,292,Revolving Loan,11000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-15,292,Revolving Loan,1000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-15,292,Revolving Loan,1000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-18,292,Revolving Loan,23500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-18,292,Revolving Loan,23500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-02-16,292,Revolving Loan,21500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-02-16,292,Revolving Loan,21500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-03-13,292,Revolving Loan,28500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-03-13,292,Revolving Loan,28500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-03-26,292,Revolving Loan,34500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-03-26,292,Revolving Loan,34500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-06-02,292,Revolving Loan,31500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-06-02,292,Revolving Loan,31500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-09-17,292,Revolving Loan,27000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-09-17,292,Revolving Loan,27000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-09-29,292,Secured Loan,7500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-10-22,292,Cash Advance,3000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-11-09,292,Cash Advance,12000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-12-29,292,Cash Advance,10000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-12-30,292,Cash Advance,17500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-05-12,292,Cash Advance,30500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-03-01,292,Unsecured Loan,39500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-06-21,292,Unsecured Loan,10500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-10-26,292,Unsecured Loan,10000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-08-21,292,Security,39500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-10-23,292,Security,18500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-07-12,292,ELI,43000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-09-07,292,ELI,19000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-10-21,292,Balance Transfer,1000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-02,292,Balance Transfer,14500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-08-28,292,Balance Transfer,22500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-11-17,292,Balance Transfer,12000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-04-06,292,UT,22500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-06-20,292,UT,18000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-22,292,UT,27000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-03-20,169,Card Installment Loan,40000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-04-02,169,Card Installment Loan,16500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-06-04,169,Card Installment Loan,22500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-08-05,169,Card Installment Loan,43500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-07-26,169,Revolving Loan,10000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-07-26,169,Revolving Loan,10000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-07-24,169,Revolving Loan,40000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-07-24,169,Revolving Loan,40000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-12-21,169,Revolving Loan,10500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-12-21,169,Revolving Loan,10500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-03,169,Revolving Loan,47500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-03,169,Revolving Loan,47500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-06-26,169,Revolving Loan,50000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-06-26,169,Revolving Loan,50000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-01-16,169,Secured Loan,500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-06-28,169,Secured Loan,17000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-10,169,Secured Loan,22500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-08-05,169,Secured Loan,38500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-03-06,169,Cash Advance,1500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-04-16,169,Cash Advance,21500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-02-01,169,Unsecured Loan,44000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-04-05,169,Unsecured Loan,7000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-11-24,169,Unsecured Loan,38000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-06-05,169,Unsecured Loan,19500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-05-07,169,Security,43500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-03-11,169,Security,27000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-03-10,169,ELI,46500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-07-01,169,ELI,41500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-19,169,ELI,24500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-19,169,Balance Transfer,7500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-02-09,169,Balance Transfer,24000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-04-08,169,Balance Transfer,3000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-09-04,169,Balance Transfer,13000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-07-27,169,UT,37000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-06-08,75,Card Installment Loan,45500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-10-07,75,Card Installment Loan,23000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-11-24,75,Card Installment Loan,9500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-25,75,Card Installment Loan,47000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-27,75,Card Installment Loan,18000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-03-20,75,Revolving Loan,33000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-03-20,75,Revolving Loan,33000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-04-18,75,Revolving Loan,26500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-04-18,75,Revolving Loan,26500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-01-04,75,Revolving Loan,28500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-01-04,75,Revolving Loan,28500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-07-06,75,Revolving Loan,15500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-07-06,75,Revolving Loan,15500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-22,75,Secured Loan,24000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-09-21,75,Secured Loan,3000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-03-30,75,Secured Loan,28500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-08-14,75,Secured Loan,27500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-03-17,75,Cash Advance,7500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-08-17,75,Cash Advance,500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-03-19,75,Unsecured Loan,30000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-02-26,75,Unsecured Loan,40000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-04-23,75,Unsecured Loan,45000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-05-19,75,Security,16500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-20,75,Security,14500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-25,75,Security,43000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-05-26,75,Security,15000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-11-03,75,ELI,25000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-04-16,75,Balance Transfer,41000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-07-13,75,Balance Transfer,14500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-10-19,75,Balance Transfer,28000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-06-05,75,Balance Transfer,32000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-01-19,75,Balance Transfer,37500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-08,75,UT,19500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-11-13,75,UT,12500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-09-12,216,Card Installment Loan,42000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-11-30,216,Card Installment Loan,20500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-06-25,216,Card Installment Loan,7500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-01-06,216,Revolving Loan,39000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-01-06,216,Revolving Loan,39000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-27,216,Revolving Loan,32000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-27,216,Revolving Loan,32000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-03-08,216,Revolving Loan,11500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-03-08,216,Revolving Loan,11500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-03-16,216,Revolving Loan,6000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-03-16,216,Revolving Loan,6000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-04-03,216,Revolving Loan,17500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-04-03,216,Revolving Loan,17500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-05-21,216,Revolving Loan,50000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-05-21,216,Revolving Loan,50000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-07-05,216,Revolving Loan,32000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-07-05,216,Revolving Loan,32000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-08-02,216,Secured Loan,13500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-08-28,216,Secured Loan,49000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-10-17,216,Secured Loan,32000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-05-13,216,Secured Loan,32500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-07-05,216,Secured Loan,23500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-09-06,216,Secured Loan,30500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-01-28,216,Secured Loan,5000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-10-07,216,Cash Advance,36500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-12-01,216,Cash Advance,13500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-07-10,216,Unsecured Loan,4500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-05-25,216,Unsecured Loan,37500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-08-21,216,Unsecured Loan,28000.0,2,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-01-17,216,Security,18000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-20,216,ELI,16000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-10-03,216,ELI,13000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-08-06,216,ELI,38500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-10-16,216,Balance Transfer,2000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-10-29,216,UT,29000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-28,216,UT,39000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-16,20,Card Installment Loan,19000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-04-24,20,Card Installment Loan,27000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-05-05,20,Card Installment Loan,6000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-06-10,20,Card Installment Loan,2500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-02-05,20,Revolving Loan,4000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-02-05,20,Revolving Loan,4000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-05-11,20,Revolving Loan,4000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-05-11,20,Revolving Loan,4000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-10-17,20,Revolving Loan,21000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-10-17,20,Revolving Loan,21000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-05-04,20,Revolving Loan,40500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-05-04,20,Revolving Loan,40500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-10-09,20,Revolving Loan,5500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-10-09,20,Revolving Loan,5500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-10-11,20,Revolving Loan,24000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-10-11,20,Revolving Loan,24000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-10-30,20,Revolving Loan,38000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-10-30,20,Revolving Loan,38000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-01,20,Revolving Loan,12000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-01,20,Revolving Loan,12000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-06-14,20,Revolving Loan,10000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-06-14,20,Revolving Loan,10000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-07-20,20,Revolving Loan,33000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-07-20,20,Revolving Loan,33000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-09-05,20,Revolving Loan,19500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-09-05,20,Revolving Loan,19500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-11,20,Secured Loan,38500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-06-19,20,Secured Loan,45000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-06-26,20,Cash Advance,38000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-08-01,20,Cash Advance,24000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-12-15,20,Cash Advance,36500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-07-05,20,Unsecured Loan,37500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-03,20,Unsecured Loan,1500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-06-27,20,Security,34500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-04-18,20,Security,44500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-01-07,20,ELI,4500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-01-29,20,ELI,9500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-02-17,20,ELI,16500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-07-29,20,ELI,30500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-07-15,20,ELI,39000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-03-22,20,Balance Transfer,15500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-06,20,Balance Transfer,3500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-12-27,20,Balance Transfer,18000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-01-05,20,UT,1500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-05,20,UT,31500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-06-18,20,UT,38000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-09-01,20,UT,20000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-05-27,179,Revolving Loan,39000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-05-27,179,Revolving Loan,39000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-01,179,Revolving Loan,41000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-01,179,Revolving Loan,41000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-12-22,179,Revolving Loan,44000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-12-22,179,Revolving Loan,44000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-13,179,Revolving Loan,27000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-02-13,179,Revolving Loan,27000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-03-05,179,Secured Loan,22500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-26,179,Secured Loan,49000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-10-16,179,Secured Loan,32000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-11,179,Secured Loan,34000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-03-18,179,Secured Loan,19500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-09-11,179,Secured Loan,17000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-12-31,179,Secured Loan,21000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-01-01,179,Secured Loan,8000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-01-29,179,Cash Advance,33500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-02-07,179,Cash Advance,24500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-05-02,179,Cash Advance,32500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-09-14,179,Cash Advance,16000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-11-08,179,Cash Advance,4500.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2021-01-28,179,Cash Advance,15000.0,1,Credit Card,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-03-04,179,Unsecured Loan,19500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-04-18,179,Unsecured Loan,47500.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-07-08,179,Unsecured Loan,10000.0,1,Personal Loan,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2019-05-20,179,ELI,30000.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
2020-06-17,179,ELI,3500.0,1,Investment,3,Bathurst & Frontenac ,43.7167193,-79.4288825
